"12/22/20, 13:00:00" 627.93000000 629.21000000 625.55000000 627.90000000 364.19786000 "12/22/20, 13:59:59" 228410.08199010 249 157.96289000 99056.73861860 0
"12/22/20, 14:00:00" 628.12000000 629.64000000 623.26000000 626.21000000 208.14355000 "12/22/20, 14:59:59" 130326.05645210 168 69.43467000 43439.61092590 0
"12/22/20, 15:00:00" 626.21000000 627.45000000 622.13000000 624.33000000 408.86190000 "12/22/20, 15:59:59" 255181.67206450 249 149.98885000 93603.01479120 0
"12/22/20, 16:00:00" 624.91000000 627.81000000 621.71000000 623.07000000 526.82289000 "12/22/20, 16:59:59" 329111.90679770 324 249.64487000 156083.26820370 0
"12/22/20, 17:00:00" 623.00000000 631.49000000 618.55000000 629.35000000 484.13822000 "12/22/20, 17:59:59" 302380.00770640 293 304.20644000 190381.18976170 0
"12/22/20, 18:00:00" 630.31000000 637.48000000 627.92000000 636.91000000 618.03718000 "12/22/20, 18:59:59" 391095.04499180 354 307.61922000 194712.84310440 0
"12/22/20, 19:00:00" 637.24000000 638.10000000 631.59000000 637.21000000 264.34644000 "12/22/20, 19:59:59" 167767.60500740 228 88.05646000 55837.33277410 0
"12/22/20, 20:00:00" 637.58000000 637.86000000 625.22000000 626.98000000 1047.34446000 "12/22/20, 20:59:59" 660225.59948000 618 635.45110000 400599.37297200 0
"12/22/20, 21:00:00" 626.44000000 628.16000000 620.91000000 623.38000000 234.79514000 "12/22/20, 21:59:59" 146490.44186970 246 119.40463000 74521.20579680 0
"12/22/20, 22:00:00" 623.07000000 625.72000000 622.12000000 623.26000000 8485.50532000 "12/22/20, 22:59:59" 5306167.24740710 2442 317.76434000 198365.32040030 0
"12/22/20, 23:00:00" 622.95000000 624.21000000 616.01000000 617.28000000 782.25100000 "12/22/20, 23:59:59" 485686.77167700 456 372.88281000 231427.13594030 0
"12/23/20, 00:00:00" 617.16000000 619.17000000 608.50000000 613.29000000 1225.31175000 "12/23/20, 00:59:59" 752356.73693820 769 927.03714000 569325.17879070 0
"12/23/20, 01:00:00" 613.89000000 617.48000000 612.38000000 614.22000000 564.84936000 "12/23/20, 01:59:59" 347554.12781050 368 310.92303000 191373.75161210 0
"12/23/20, 02:00:00" 613.60000000 617.56000000 607.57000000 615.57000000 996.29481000 "12/23/20, 02:59:59" 611546.98533450 584 615.36312000 378346.43419320 0
"12/23/20, 03:00:00" 615.78000000 620.35000000 610.94000000 611.80000000 555.73151000 "12/23/20, 03:59:59" 342958.01735610 368 300.36244000 185563.74131830 0
"12/23/20, 04:00:00" 611.90000000 614.31000000 607.81000000 612.62000000 256.05384000 "12/23/20, 04:59:59" 156497.63512070 263 90.03037000 55058.90922850 0
"12/23/20, 05:00:00" 612.20000000 614.84000000 602.95000000 603.62000000 583.85971000 "12/23/20, 05:59:59" 355941.46315800 576 292.71825000 178855.27155080 0
"12/23/20, 06:00:00" 603.62000000 603.62000000 591.74000000 601.82000000 1330.13252000 "12/23/20, 06:59:59" 796436.68411880 888 571.55330000 342092.41145570 0
"12/23/20, 07:00:00" 601.34000000 621.00000000 597.88000000 619.56000000 838.10054000 "12/23/20, 07:59:59" 511506.79903500 632 518.01223000 316592.09024640 0
"12/23/20, 08:00:00" 619.55000000 622.36000000 603.85000000 607.45000000 579.47735000 "12/23/20, 08:59:59" 356085.80465810 529 301.58511000 185445.14059150 0
